sp   ,dp   ,pr,fwd,stos,ipkt ,ibyt    ,opkt,obyt,sas,das,dtos,dir,ts_month,ts_day,ts_hour,ts_minute,ts_second,ts_msecond,te_month,te_day,te_hour,te_minute,te_second,te_msecond,tr_month,tr_day,tr_hour,tr_minute,tr_second,tr_msecond,sa1,sa2,sa3,sa4,da1,da2,da3,da4,flg_ACK,flg_PSH,flg_RST,flg_SYN,flg_FIN,sp_is_privileged,dp_is_privileged
51534,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,222,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,51185,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,77 ,185,24 ,157,138,165,10 ,1      ,0      ,0      ,0      ,0      ,1               ,0
50921,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,22 ,58 ,0      ,0      ,0      ,0      ,0      ,0               ,0
7708 ,2096 ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,142,125,139,157,138,28 ,110,0      ,0      ,0      ,1      ,0      ,0               ,0
29873,44   ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,132,157,138,24 ,6  ,0      ,0      ,0      ,1      ,0      ,0               ,1
33696,8195 ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,133,157,138,20 ,215,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,62231,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,146,75 ,61 ,108,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62240,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,69 ,173,144,165,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62244,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,69 ,173,144,139,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
45538,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,114,0      ,0      ,0      ,0      ,0      ,0               ,0
51340,23   ,2 ,0  ,0   ,1    ,55      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,241,204,201,157,138,20 ,20 ,0      ,0      ,0      ,0      ,0      ,0               ,1
54095,49250,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,132,157,138,24 ,43 ,0      ,0      ,0      ,1      ,0      ,0               ,0
23715,25084,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,142,125,80 ,157,138,20 ,183,0      ,0      ,0      ,1      ,0      ,0               ,0
46032,443  ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,154,209,125,67 ,157,138,28 ,197,0      ,0      ,0      ,1      ,0      ,0               ,1
38472,9099 ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,133,157,138,24 ,44 ,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,51185,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,46 ,157,138,176,181,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,52489,1 ,0  ,0   ,12   ,7538    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,40 ,126,31 ,98 ,157,138,138,71 ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,37430,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,138,157,138,176,193,1      ,0      ,0      ,0      ,1      ,1               ,0
27769,5282 ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,132,157,138,24 ,6  ,0      ,0      ,0      ,1      ,0      ,0               ,0
38981,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,200,0      ,0      ,0      ,0      ,0      ,0               ,0
1024 ,23   ,1 ,0  ,8   ,2    ,100     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,182,240,197,65 ,157,138,22 ,109,0      ,0      ,0      ,1      ,0      ,0               ,1
443  ,63357,1 ,0  ,0   ,2    ,133     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,117,237,239,157,138,184,19 ,1      ,1      ,0      ,0      ,0      ,1               ,0
56591,23   ,2 ,0  ,0   ,1    ,54      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,241,204,201,157,138,22 ,2  ,0      ,0      ,0      ,0      ,0      ,0               ,1
443  ,49550,1 ,0  ,0   ,11   ,7165    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,13 ,94 ,251,244,157,138,90 ,58 ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,54160,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,26 ,4  ,161,157,138,185,247,1      ,0      ,0      ,0      ,0      ,1               ,0
20085,8537 ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,132,157,138,24 ,6  ,0      ,0      ,0      ,1      ,0      ,0               ,0
26450,4525 ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,133,157,138,28 ,204,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,50613,1 ,0  ,0   ,14   ,1600    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,31 ,13 ,86 ,23 ,157,138,164,119,1      ,1      ,0      ,1      ,0      ,1               ,0
46690,6363 ,1 ,0  ,4   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,43 ,129,40 ,155,157,138,24 ,140,0      ,0      ,0      ,1      ,0      ,0               ,0
57296,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,22 ,250,0      ,0      ,0      ,0      ,0      ,0               ,0
53958,23   ,2 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,241,204,201,157,138,28 ,212,0      ,0      ,0      ,0      ,0      ,0               ,1
443  ,62238,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,69 ,173,144,165,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
4070 ,50065,1 ,0  ,0   ,1    ,67      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,158,253,218,157,138,164,177,1      ,1      ,0      ,0      ,0      ,0               ,0
443  ,61206,1 ,0  ,0   ,5    ,761     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,182,143,208,157,138,138,137,1      ,1      ,0      ,0      ,1      ,1               ,0
47283,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,215,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,62492,1 ,0  ,0   ,1    ,217     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,54 ,36 ,229,157,138,24 ,27 ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,51076,1 ,0  ,4   ,6    ,3035    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,244,42 ,131,157,138,166,245,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,58164,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,108,177,127,188,157,138,23 ,20 ,1      ,0      ,0      ,0      ,0      ,1               ,0
41103,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,22 ,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,62237,1 ,0  ,0   ,13   ,4450    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,48 ,81 ,186,157,138,165,67 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,62239,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,69 ,173,144,165,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62105,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,142,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
60490,22   ,2 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,241,196,182,157,138,24 ,208,0      ,0      ,0      ,0      ,0      ,0               ,1
443  ,62221,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,146,75 ,61 ,108,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62246,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,227,248,159,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,50443,1 ,0  ,0   ,2    ,133     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,157,240,231,60 ,157,138,107,85 ,1      ,1      ,0      ,0      ,0      ,1               ,0
57558,5555 ,1 ,0  ,4   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,112,83 ,86 ,157,138,20 ,55 ,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,50825,1 ,0  ,0   ,2    ,133     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,46 ,157,138,27 ,117,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,50997,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,249,68 ,207,157,138,11 ,28 ,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,59401,1 ,0  ,0   ,1    ,219     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,54 ,37 ,73 ,157,138,10 ,246,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,62242,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,2  ,17 ,140,222,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
12248,8683 ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,133,157,138,20 ,215,0      ,0      ,0      ,1      ,0      ,0               ,0
42433,8288 ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,132,157,138,24 ,6  ,0      ,0      ,0      ,1      ,0      ,0               ,0
57606,23   ,2 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,241,204,201,157,138,22 ,171,0      ,0      ,0      ,0      ,0      ,0               ,1
443  ,60151,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,174,157,138,167,139,1      ,0      ,0      ,0      ,0      ,1               ,0
8282 ,61797,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,255,52 ,30 ,157,138,165,103,1      ,0      ,0      ,0      ,0      ,0               ,0
443  ,50876,1 ,0  ,0   ,1    ,220     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,54 ,36 ,229,157,138,65 ,127,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,49438,1 ,0  ,0   ,15   ,7472    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,18 ,66 ,218,116,157,138,187,113,1      ,1      ,0      ,1      ,1      ,1               ,0
53112,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,28 ,236,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,59225,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,17 ,25 ,14 ,157,138,179,110,1      ,0      ,0      ,0      ,0      ,1               ,0
33168,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,238,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,59446,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,193,206,135,16 ,157,138,164,145,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,54251,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,58 ,209,37 ,157,138,87 ,71 ,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,50411,1 ,0  ,0   ,11   ,2478    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,110,157,138,110,220,1      ,1      ,0      ,0      ,0      ,1               ,0
80   ,61001,1 ,0  ,0   ,5    ,789     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,13 ,107,4  ,52 ,157,138,185,23 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,62153,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,163,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
42172,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,78 ,0      ,0      ,0      ,0      ,0      ,0               ,0
42635,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,22 ,182,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,50638,1 ,0  ,0   ,1    ,83      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,110,157,138,130,176,1      ,1      ,0      ,0      ,0      ,1               ,0
5222 ,40642,1 ,0  ,0   ,1    ,68      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,156,229,208,157,138,167,126,1      ,1      ,0      ,0      ,0      ,0               ,0
443  ,53783,1 ,0  ,0   ,17   ,10264   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,40 ,126,32 ,132,157,138,24 ,39 ,1      ,1      ,0      ,1      ,0      ,1               ,0
27212,6060 ,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,133,157,138,24 ,44 ,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,65291,1 ,0  ,0   ,2    ,125     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,186,224,47 ,157,138,138,137,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,50612,1 ,0  ,0   ,14   ,4248    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,157,240,203,17 ,157,138,164,119,1      ,1      ,0      ,1      ,0      ,1               ,0
5228 ,64900,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,108,177,119,188,157,138,164,172,1      ,0      ,0      ,0      ,0      ,0               ,0
40103,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,56       ,32       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,22 ,192,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,33990,1 ,0  ,0   ,10   ,6511    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,33       ,0         ,8       ,31    ,14     ,56       ,33       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,186,228,49 ,157,138,24 ,214,1      ,1      ,0      ,1      ,1      ,1               ,0
5228 ,65078,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,33       ,0         ,8       ,31    ,14     ,56       ,33       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,153,188,157,138,165,12 ,1      ,0      ,0      ,0      ,0      ,0               ,0
33710,30255,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,33       ,0         ,8       ,31    ,14     ,56       ,33       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,111,7  ,96 ,132,157,138,24 ,6  ,0      ,0      ,0      ,1      ,0      ,0               ,0
33255,23   ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,33       ,0         ,8       ,31    ,14     ,56       ,33       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,220,132,238,27 ,157,138,20 ,120,0      ,0      ,0      ,1      ,0      ,0               ,1
