,stos,tr_minute,sa1,flg_ACK,tr_month,ts_msecond,te_minute,tr_msecond,obyt,pr,te_second,sa4,tr_hour,sp   ,flg_PSH,tr_second,sa3,da1,ipkt ,dir,te_hour,sa2,flg_SYN,flg_FIN,ts_second,opkt,fwd,da2,outlier,da3,te_day,te_month,flg_RST,te_msecond,ts_month,tr_day,ibyt    ,das,ts_minute,ts_day,da4,ts_hour,sas,sp_is_privileged,dp_is_privileged,dp   ,dtos
414,8,57,50,0,8,0,56,0,0,2,27,138,14,9993,0,1,252,157,2,0,14,7,0,0,27,0,0,138,0,24,31,8,0,0,8,31,1322,0,56,31,98,14,0,0,0,47158,0
415,0,57,20,1,8,0,56,0,0,1,27,106,14,443,1,1,212,157,9,0,14,185,1,0,27,0,0,138,0,110,31,8,0,0,8,31,6864,0,56,31,26,14,0,1,0,60814,0
416,0,57,216,1,8,0,56,0,0,1,27,42,14,443,1,1,209,157,21,0,14,58,1,0,27,0,0,138,0,11,31,8,0,0,8,31,9003,0,56,31,182,14,0,1,0,58139,0
417,0,57,40,1,8,0,56,0,0,1,27,192,14,443,1,1,98,157,14,0,14,74,1,1,27,0,0,138,0,166,31,8,0,0,8,31,5583,0,56,31,181,14,0,1,0,49832,0
418,4,57,94,1,8,0,56,0,0,1,27,5,14,443,1,1,25,157,28,0,14,130,1,0,27,0,0,138,0,11,31,8,0,0,8,31,28494,0,56,31,182,14,0,1,0,58141,0
419,4,57,17,1,8,0,56,0,0,1,27,130,14,443,1,1,250,157,13,0,14,125,1,0,27,0,0,138,0,164,31,8,0,0,8,31,6659,0,56,31,197,14,0,1,0,55219,0
420,8,57,45,1,8,0,56,0,0,1,27,197,14,64127,1,1,209,157,6,0,14,66,1,1,27,0,0,138,0,20,31,8,0,0,8,31,793,0,56,31,11,14,0,0,1,80,0
421,0,57,20,1,8,0,56,0,0,1,27,62,14,443,1,1,249,157,12,0,14,86,1,1,27,0,0,138,0,166,31,8,0,0,8,31,8283,0,56,31,146,14,0,1,0,54120,0
422,8,57,45,0,8,0,56,0,0,1,27,197,14,26841,0,1,209,157,13,0,14,66,0,0,27,0,0,138,0,20,31,8,0,0,8,31,1471,0,56,31,11,14,0,0,1,443,0
423,0,57,52,1,8,0,56,0,0,1,27,27,14,443,1,1,149,157,11,0,14,105,1,1,27,0,0,138,0,184,31,8,0,0,8,31,6240,0,56,31,211,14,0,1,0,61105,0
424,4,57,17,1,8,0,56,0,0,1,27,54,14,5223,0,1,146,157,2,0,14,57,0,0,27,0,0,138,0,178,31,8,0,0,8,31,112,0,56,31,137,14,0,0,0,49772,0
425,0,57,13,1,8,0,56,0,0,1,27,245,14,443,1,1,140,157,11,0,14,91,1,1,27,0,0,138,0,107,31,8,0,0,8,31,4591,0,56,31,14,14,0,1,0,57651,0
426,0,57,142,0,8,0,56,0,0,2,27,35,14,443,0,1,209,157,9,0,14,251,0,0,27,0,0,138,0,24,31,8,0,0,8,31,3200,0,56,31,131,14,0,1,0,65348,0
427,0,57,162,1,8,0,56,0,0,1,27,20,14,443,1,1,8,157,14,0,14,125,1,0,27,0,0,138,0,25,31,8,0,0,8,31,2546,0,56,31,47,14,0,1,0,65501,0
428,0,57,20,1,8,0,56,0,0,1,27,62,14,443,1,1,249,157,12,0,14,86,1,1,27,0,0,138,0,166,31,8,0,0,8,31,8283,0,56,31,146,14,0,1,0,54121,0
429,0,57,15,1,8,0,56,0,0,1,27,208,14,5222,1,1,210,157,17,0,14,197,1,1,27,0,0,138,0,178,31,8,0,0,8,31,1420,0,56,31,137,14,0,0,0,53249,0
430,0,57,151,1,8,0,56,0,0,1,28,69,14,443,0,1,65,157,1,0,14,101,0,0,28,0,0,138,0,110,31,8,0,0,8,31,56,0,56,31,187,14,0,1,0,40612,0
431,0,57,94,0,8,0,56,0,0,2,28,31,14,36747,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,231,14,0,0,0,49152,0
432,0,57,35,1,8,0,56,0,0,1,28,49,14,443,1,1,228,157,10,0,14,186,1,1,28,0,0,138,0,24,31,8,0,0,8,31,6450,0,56,31,214,14,0,1,0,33986,0
433,8,57,98,0,8,0,56,0,0,1,28,174,14,41179,0,1,9,157,1,0,14,252,1,0,28,0,0,138,0,22,31,8,0,0,8,31,50,0,56,31,57,14,0,0,1,23,0
434,0,57,151,1,8,0,56,0,0,1,28,114,14,443,0,1,2,157,1,0,14,101,0,0,28,0,0,138,0,164,31,8,0,0,8,31,56,0,56,31,3,14,0,1,0,62759,0
435,0,57,205,0,8,0,56,0,0,2,28,68,14,53,0,1,195,157,1,0,14,251,0,0,28,0,0,138,0,20,31,8,0,0,8,31,291,0,56,31,12,14,0,1,0,50361,0
436,0,57,94,0,8,0,56,0,0,2,28,31,14,42158,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,22,31,8,0,0,8,31,170,0,56,31,76,14,0,0,0,49152,0
437,0,57,205,0,8,0,56,0,0,2,28,26,14,53,0,1,197,157,1,0,14,251,0,0,28,0,0,138,0,20,31,8,0,0,8,31,227,0,56,31,12,14,0,1,0,50418,0
438,0,57,142,1,8,0,56,0,0,1,28,74,14,443,1,1,184,157,2,0,14,250,0,0,28,0,0,138,0,110,31,8,0,0,8,31,133,0,56,31,168,14,0,1,0,62763,0
439,8,57,148,1,8,0,56,0,0,1,28,69,14,443,0,1,56,157,1,0,14,64,0,0,28,0,0,138,0,179,31,8,0,0,8,31,50,0,56,31,110,14,0,1,0,59217,0
440,0,57,13,1,8,0,56,0,0,1,28,244,14,443,1,1,251,157,12,0,14,94,1,0,28,0,0,138,0,164,31,8,0,0,8,31,7219,0,56,31,118,14,0,1,0,53318,0
441,0,57,94,0,8,0,56,0,0,2,28,31,14,33234,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,212,14,0,0,0,49152,0
442,0,57,142,0,8,0,56,0,0,2,28,42,14,443,0,1,184,157,9,0,14,250,0,0,28,0,0,138,0,24,31,8,0,0,8,31,2916,0,56,31,22,14,0,1,0,55575,0
443,0,57,51,1,8,0,56,0,0,1,28,63,14,443,1,1,202,157,1,0,14,140,0,0,28,0,0,138,0,167,31,8,0,0,8,31,92,0,56,31,189,14,0,1,0,61235,0
444,0,57,205,0,8,0,56,0,0,1,28,59,14,49438,0,1,31,157,1,0,14,210,1,0,28,0,0,138,0,20,31,8,0,0,8,31,50,0,56,31,12,14,0,0,0,10443,0
445,0,57,172,1,8,0,56,0,0,1,28,56,14,443,1,1,158,157,4,0,14,67,0,1,28,0,0,138,0,111,31,8,0,0,8,31,251,0,56,31,101,14,0,1,0,50226,0
446,8,57,167,0,8,0,56,0,0,1,28,139,14,43196,0,1,138,157,1,0,14,94,1,0,28,0,0,138,0,20,31,8,0,0,8,31,50,0,56,31,93,14,0,0,0,5919,0
447,0,57,94,0,8,0,56,0,0,2,28,31,14,45754,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,28,31,8,0,0,8,31,170,0,56,31,12,14,0,0,0,49152,0
448,0,57,157,1,8,0,56,0,0,1,28,34,14,443,0,1,231,157,1,0,14,240,0,1,28,0,0,138,0,184,31,8,0,0,8,31,56,0,56,31,79,14,0,1,0,44054,0
449,0,57,162,1,8,0,56,0,0,1,28,9,14,443,1,1,19,157,4,0,14,125,0,0,28,0,0,138,0,20,31,8,0,0,8,31,935,0,56,31,37,14,0,1,0,52586,0
450,0,57,94,0,8,0,56,0,0,2,28,31,14,36428,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,126,14,0,0,0,49152,0
451,0,57,51,1,8,0,56,0,0,1,28,253,14,443,0,1,15,157,1,0,14,104,0,0,28,0,0,138,0,110,31,8,1,0,8,31,56,0,56,31,103,14,0,1,0,55826,0
452,0,57,63,1,8,0,56,0,0,1,28,249,14,443,1,1,135,157,2,0,14,34,0,0,28,0,0,138,0,12,31,8,0,0,8,31,140,0,56,31,183,14,0,1,0,62415,0
453,0,57,193,1,8,0,56,0,0,1,28,17,14,443,1,1,135,157,3,0,14,206,0,1,28,0,0,138,0,24,31,8,0,0,8,31,174,0,56,31,20,14,0,1,0,51962,0
454,0,57,94,0,8,0,56,0,0,2,28,31,14,43268,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,122,14,0,0,0,49152,0
455,0,57,197,0,8,0,56,0,0,1,28,141,14,45548,0,1,212,157,1,0,14,189,1,0,28,0,0,138,0,20,31,8,0,0,8,31,50,0,56,31,203,14,0,0,1,427,0
456,0,57,94,0,8,0,56,0,0,2,28,31,14,40157,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,22,31,8,0,0,8,31,170,0,56,31,230,14,0,0,0,49152,0
457,0,57,192,0,8,0,56,0,0,2,28,182,14,44251,0,1,196,157,1,0,14,241,0,0,28,0,0,138,0,28,31,8,0,0,8,31,56,0,56,31,164,14,0,0,1,22,0
458,0,57,185,1,8,0,56,0,0,1,28,186,14,443,1,1,81,157,15,0,14,48,1,1,28,0,0,138,0,165,31,8,0,0,8,31,4683,0,56,31,67,14,0,1,0,62235,0
459,0,57,108,1,8,0,56,0,0,1,28,189,14,443,0,1,187,157,1,0,14,138,0,0,28,0,0,138,0,50,31,8,0,0,8,31,56,0,56,31,146,14,0,1,0,62172,0
460,0,57,75,1,8,0,56,0,0,1,28,94,14,443,0,1,53,157,1,0,14,2,0,0,28,0,0,138,0,166,31,8,0,0,8,31,56,0,56,31,254,14,0,1,0,64552,0
461,0,57,52,1,8,0,56,0,0,1,28,66,14,443,1,1,112,157,10,0,14,168,1,0,28,0,0,138,0,24,31,8,0,0,8,31,7207,0,56,31,39,14,0,1,0,53769,0
462,0,57,172,0,8,0,56,0,0,2,28,20,14,161,0,1,137,172,7,0,14,22,0,0,28,0,0,22,0,1,31,8,0,0,8,31,813,0,56,31,91,14,0,1,0,48787,0
463,0,57,20,1,8,0,56,0,0,1,28,73,14,443,1,1,37,157,1,0,14,54,0,0,28,0,0,138,0,110,31,8,0,0,8,31,219,0,56,31,18,14,0,1,0,60366,0
464,0,57,94,0,8,0,56,0,0,2,28,31,14,46740,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,37,14,0,0,0,49152,0
465,0,57,94,0,8,0,56,0,0,2,28,31,14,53959,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,28,31,8,0,0,8,31,170,0,56,31,42,14,0,0,0,49152,0
466,4,57,68,1,8,0,56,0,0,1,28,200,14,443,1,1,34,157,18,0,14,232,1,0,28,0,0,138,0,164,31,8,0,0,8,31,9437,0,56,31,118,14,0,1,0,53319,0
467,0,57,108,1,8,0,56,0,0,1,28,37,14,443,0,1,243,157,1,0,14,139,0,0,28,0,0,138,0,164,31,8,0,0,8,31,56,0,56,31,118,14,0,1,0,53281,0
468,0,57,114,0,8,0,56,0,0,1,28,22,14,22016,0,1,147,157,1,0,14,35,1,0,28,0,0,138,0,20,31,8,0,0,8,31,50,0,56,31,118,14,0,0,1,23,0
469,8,57,167,0,8,0,56,0,0,1,28,136,14,24111,0,1,133,157,1,0,14,248,1,0,28,0,0,138,0,28,31,8,0,0,8,31,50,0,56,31,183,14,0,0,0,18080,0
470,0,57,108,1,8,0,56,0,0,1,28,188,14,5228,0,1,119,157,1,0,14,177,0,0,28,0,0,138,0,164,31,8,0,0,8,31,56,0,56,31,3,14,0,0,0,62755,0
471,0,57,192,0,8,0,56,0,0,2,28,201,14,43533,0,1,204,157,1,0,14,241,0,0,28,0,0,138,0,28,31,8,0,0,8,31,54,0,56,31,3,14,0,0,1,23,0
472,4,57,45,0,8,0,56,0,0,1,28,207,14,32906,0,1,55,157,1,0,14,95,1,0,28,0,0,138,0,20,31,8,0,0,8,31,50,0,56,31,193,14,0,0,1,80,0
473,0,57,34,1,8,0,56,0,0,1,28,170,14,143,1,1,41,157,21,0,14,147,1,1,28,0,0,138,0,166,31,8,0,0,8,31,1919,0,56,31,250,14,0,1,0,42470,0
474,0,57,216,1,8,0,56,0,0,1,28,37,14,443,0,1,209,157,1,0,14,58,0,0,28,0,0,138,0,166,31,8,0,0,8,31,56,0,56,31,52,14,0,1,0,57071,0
475,0,57,51,1,8,0,56,0,0,1,28,137,14,443,1,1,246,157,1,0,14,140,0,0,28,0,0,138,0,110,31,8,0,0,8,31,91,0,56,31,111,14,0,1,0,57653,0
476,0,57,108,1,8,0,56,0,0,1,28,115,14,443,1,1,243,157,927,0,14,139,1,1,28,0,0,138,0,20,31,8,1,0,8,31,1366986,0,56,31,140,14,0,1,0,52808,0
477,0,57,20,1,8,0,56,0,0,1,28,64,14,443,0,1,37,157,1,0,14,54,0,0,28,0,0,138,0,107,31,8,0,0,8,31,56,0,56,31,85,14,0,1,0,49218,0
478,0,57,162,1,8,0,56,0,0,1,28,130,14,443,1,1,19,157,4,0,14,125,0,0,28,0,0,138,0,110,31,8,0,0,8,31,899,0,56,31,244,14,0,1,0,49935,0
479,0,57,94,0,8,0,56,0,0,2,28,31,14,33462,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,6,14,0,0,0,49152,0
480,0,57,94,0,8,0,56,0,0,2,28,31,14,45285,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,46,14,0,0,0,49152,0
481,0,57,104,1,8,0,56,0,0,1,28,52,14,443,1,1,22,157,15,0,14,18,1,0,28,0,0,138,0,11,31,8,0,0,8,31,9765,0,56,31,182,14,0,1,0,58145,0
482,0,57,142,0,8,0,56,0,0,2,28,34,14,443,0,1,209,157,9,0,14,251,0,0,28,0,0,138,0,165,31,8,0,0,8,31,2957,0,56,31,221,14,0,1,0,54658,0
483,0,57,46,0,8,0,56,0,0,1,28,113,14,34782,0,1,48,157,1,0,14,72,1,0,28,0,0,138,0,22,31,8,0,0,8,31,50,0,56,31,39,14,0,0,0,5555,0
484,0,57,54,0,8,0,56,0,0,2,28,229,14,5964,0,1,174,157,1,0,14,71,0,0,28,0,0,138,0,24,31,8,0,0,8,31,68,0,56,31,115,14,0,0,0,50151,0
485,0,57,162,1,8,0,56,0,0,1,28,9,14,443,1,1,19,157,3,0,14,125,0,0,28,0,0,138,0,164,31,8,0,0,8,31,888,0,56,31,127,14,0,1,0,51055,0
486,0,57,162,0,8,0,56,0,0,1,28,231,14,65396,0,1,125,157,1,0,14,142,1,0,28,0,0,138,0,22,31,8,0,0,8,31,50,0,56,31,103,14,0,0,1,685,0
487,0,57,216,1,8,0,56,0,0,1,28,37,14,443,1,1,209,157,17,0,14,58,1,0,28,0,0,138,0,164,31,8,0,0,8,31,9150,0,56,31,197,14,0,1,0,55222,0
488,0,57,94,0,8,0,56,0,0,2,28,31,14,35575,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,252,14,0,0,0,49152,0
489,0,57,52,1,8,0,56,0,0,1,28,66,14,443,0,1,112,157,1,0,14,168,0,1,28,0,0,138,0,24,31,8,0,0,8,31,50,0,56,31,39,14,0,1,0,53760,0
490,0,57,94,0,8,0,56,0,0,2,28,31,14,39868,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,219,14,0,0,0,49152,0
491,8,57,45,0,8,0,56,0,0,1,28,149,14,59043,0,1,185,157,1,0,14,61,1,0,28,0,0,138,0,22,31,8,0,0,8,31,50,0,56,31,115,14,0,0,0,5555,0
492,0,57,94,0,8,0,56,0,0,2,28,31,14,36888,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,7,14,0,0,0,49152,0
493,0,57,192,0,8,0,56,0,0,2,28,182,14,37753,0,1,196,157,1,0,14,241,0,0,28,0,0,138,0,22,31,8,0,0,8,31,56,0,56,31,153,14,0,0,1,22,0
494,0,57,13,1,8,0,56,0,0,1,28,61,14,443,1,1,246,157,13,0,14,107,1,1,28,0,0,138,0,164,31,8,0,0,8,31,6063,0,56,31,65,14,0,1,0,64722,0
495,0,57,38,0,8,0,56,0,0,1,28,112,14,59409,0,1,109,157,1,0,14,132,1,0,28,0,0,138,0,184,31,8,0,0,8,31,50,0,56,31,40,14,0,0,0,1723,0
496,0,57,94,0,8,0,56,0,0,2,28,31,14,53808,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,212,14,0,0,0,49152,0
497,0,57,23,1,8,0,56,0,0,1,28,64,14,443,1,1,54,157,15,0,14,13,1,0,28,0,0,138,0,164,31,8,0,0,8,31,9219,0,56,31,197,14,0,1,0,55224,0
498,0,57,104,1,8,0,56,0,0,1,28,230,14,443,0,1,47,157,1,0,14,18,0,0,28,0,0,138,0,179,31,8,0,0,8,31,56,0,56,31,110,14,0,1,0,59216,0
499,4,57,43,0,8,0,56,0,0,1,28,176,14,42104,0,1,39,157,1,0,14,129,1,0,28,0,0,138,0,22,31,8,0,0,8,31,56,0,56,31,60,14,0,0,0,8189,0
500,0,57,204,1,8,0,56,0,0,1,28,239,14,443,0,1,197,157,1,0,14,79,0,0,28,0,0,138,0,27,31,8,1,0,8,31,50,0,56,31,108,14,0,1,0,50107,0
501,0,57,94,0,8,0,56,0,0,2,28,31,14,39171,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,249,14,0,0,0,49152,0
502,0,57,146,1,8,0,56,0,0,1,28,193,14,443,0,1,60,157,1,0,14,75,0,0,28,0,0,138,0,110,31,8,0,0,8,31,56,0,56,31,187,14,0,1,0,42338,0
503,0,57,205,0,8,0,56,0,0,2,28,27,14,53,0,1,192,157,1,0,14,251,0,0,28,0,0,138,0,20,31,8,0,0,8,31,371,0,56,31,12,14,0,1,0,50456,0
504,0,57,108,1,8,0,56,0,0,1,28,30,14,443,1,1,189,157,2,0,14,138,0,0,28,0,0,138,0,166,31,8,0,0,8,31,140,0,56,31,81,14,0,1,0,60735,0
505,0,57,34,1,8,0,56,0,0,1,28,206,14,443,1,1,159,157,5,0,14,218,0,0,28,0,0,138,0,184,31,8,0,0,8,31,329,0,56,31,191,14,0,1,0,65297,0
506,0,57,104,1,8,0,56,0,0,1,28,230,14,443,0,1,47,157,1,0,14,18,0,0,28,0,0,138,0,179,31,8,0,0,8,31,56,0,56,31,110,14,0,1,0,59215,0
507,0,57,216,1,8,0,56,0,0,1,28,37,14,443,0,1,209,157,1,0,14,58,0,0,28,0,0,138,0,90,31,8,0,0,8,31,56,0,56,31,58,14,0,1,0,49338,0
508,0,57,13,1,8,0,56,0,0,1,28,43,14,443,1,1,65,157,2,0,14,83,0,0,28,0,0,138,0,107,31,8,0,0,8,31,455,0,56,31,72,14,0,1,0,59534,0
509,8,57,180,0,8,0,56,0,0,1,28,138,14,33111,0,1,192,157,1,0,14,162,1,0,28,0,0,138,0,20,31,8,0,0,8,31,50,0,56,31,144,14,0,0,1,23,0
510,0,57,192,0,8,0,56,0,0,2,28,182,14,55622,0,1,196,157,1,0,14,241,0,0,28,0,0,138,0,22,31,8,0,0,8,31,56,0,56,31,112,14,0,0,1,22,0
511,0,57,142,1,8,0,56,0,0,1,28,110,14,443,0,1,184,157,1,0,14,250,0,0,28,0,0,138,0,50,31,8,0,0,8,31,56,0,56,31,146,14,0,1,0,62152,0
512,0,57,142,0,8,0,56,0,0,2,28,35,14,443,0,1,184,157,9,0,14,250,0,0,28,0,0,138,0,166,31,8,0,0,8,31,3199,0,56,31,129,14,0,1,0,57037,0
513,0,57,94,0,8,0,56,0,0,2,28,31,14,41382,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,22,31,8,0,0,8,31,170,0,56,31,47,14,0,0,0,49152,0
514,0,57,192,0,8,0,56,0,0,2,28,182,14,60418,0,1,196,157,1,0,14,241,0,0,28,0,0,138,0,28,31,8,0,0,8,31,55,0,56,31,81,14,0,0,1,22,0
515,0,57,94,0,8,0,56,0,0,2,28,31,14,33793,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,139,14,0,0,0,49152,0
516,0,57,142,1,8,0,56,0,0,1,28,106,14,443,1,1,184,157,15,0,14,250,1,0,28,0,0,138,0,11,31,8,0,0,8,31,12313,0,56,31,182,14,0,1,0,58144,0
517,0,57,157,0,8,0,56,0,0,2,28,14,14,443,0,1,203,157,15,0,14,240,0,0,28,0,0,138,0,186,31,8,0,0,8,31,4578,0,56,31,253,14,0,1,0,56694,0
518,0,57,94,0,8,0,56,0,0,2,28,31,14,57415,0,1,61,157,1,0,14,102,0,0,28,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,24,14,0,0,0,49152,0
519,0,57,142,1,8,0,56,0,0,1,28,142,14,443,1,1,180,157,24,0,14,250,1,0,28,0,0,138,0,23,31,8,0,0,8,31,20392,0,56,31,29,14,0,1,0,56833,0
520,0,57,172,0,8,0,56,0,0,1,28,223,14,7148,0,1,138,157,1,0,14,104,1,0,28,0,0,138,1,24,31,8,0,0,8,31,50,0,56,31,244,14,0,0,0,8796,0
521,0,57,94,0,8,0,56,0,0,2,29,31,14,49594,0,1,61,157,1,0,14,102,0,0,29,0,0,138,0,22,31,8,0,0,8,31,170,0,56,31,101,14,0,0,0,49152,0
522,0,57,35,1,8,0,56,0,0,1,29,101,14,443,0,1,194,157,1,0,14,186,0,0,29,0,0,138,0,10,31,8,0,0,8,31,56,0,56,31,152,14,0,1,0,50292,0
523,0,57,142,1,8,0,56,0,0,1,29,136,14,443,0,1,180,157,1,0,14,250,0,0,29,0,0,138,0,179,31,8,0,0,8,31,56,0,56,31,110,14,0,1,0,59219,0
524,0,57,199,0,8,0,56,0,0,2,29,1,14,53,0,1,112,157,1,0,14,249,0,0,29,0,0,138,0,20,31,8,0,0,8,31,628,0,56,31,12,14,0,1,0,51674,0
525,4,57,93,1,8,0,56,0,0,1,29,240,14,80,0,1,221,157,1,0,14,184,0,1,29,0,0,138,0,110,31,8,0,0,8,31,50,0,56,31,249,14,0,1,0,56603,0
526,0,57,142,1,8,0,56,0,0,1,29,35,14,443,0,1,184,157,1,0,14,250,0,0,29,0,0,138,0,110,31,8,0,0,8,31,56,0,56,31,103,14,0,1,0,55829,0
527,0,57,94,0,8,0,56,0,0,2,29,31,14,42612,0,1,61,157,1,0,14,102,0,0,29,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,55,14,0,0,0,49152,0
528,0,57,94,0,8,0,56,0,0,2,29,31,14,33638,0,1,61,157,1,0,14,102,0,0,29,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,57,14,0,0,0,49152,0
529,0,57,23,1,8,0,56,0,0,1,29,61,14,443,1,1,76,157,11,0,14,1,1,0,29,0,0,138,0,24,31,8,0,0,8,31,7593,0,56,31,39,14,0,1,0,53771,0
530,8,57,167,0,8,0,56,0,0,1,29,146,14,65534,0,1,138,157,1,0,14,94,1,0,29,0,0,138,0,24,31,8,0,0,8,31,50,0,56,31,155,14,0,0,0,12223,0
531,0,57,104,1,8,0,56,0,0,1,29,92,14,443,0,1,28,157,1,0,14,17,0,0,29,0,0,138,0,176,31,8,0,0,8,31,56,0,56,31,181,14,0,1,0,51147,0
532,0,57,146,1,8,0,56,0,0,1,29,95,14,443,1,1,60,157,3,0,14,75,0,1,29,0,0,138,0,110,31,8,0,0,8,31,168,0,56,31,129,14,0,1,0,55276,0
533,0,57,20,0,8,0,56,0,0,1,29,65,14,65251,0,1,25,157,1,0,14,227,1,0,29,0,0,138,0,20,31,8,0,0,8,31,50,0,56,31,222,14,0,0,1,80,0
534,8,57,58,0,8,0,56,0,0,2,29,90,14,35119,0,1,186,157,1,0,14,53,0,0,29,0,0,138,0,20,31,8,0,0,8,31,82,0,56,31,12,14,0,0,1,53,0
535,0,57,34,1,8,0,56,0,0,1,29,252,14,443,0,1,254,157,1,0,14,107,0,1,29,0,0,138,0,110,31,8,0,0,8,31,50,0,56,31,129,14,0,1,0,55320,0
536,0,57,142,1,8,0,56,0,0,1,29,138,14,443,0,1,180,157,1,0,14,250,0,0,29,0,0,138,0,179,31,8,0,0,8,31,56,0,56,31,110,14,0,1,0,59223,0
537,0,57,142,1,8,0,56,0,0,1,29,110,14,443,0,1,184,157,1,0,14,250,0,0,29,0,0,138,0,179,31,8,0,0,8,31,56,0,56,31,110,14,0,1,0,59221,0
538,0,57,94,0,8,0,56,0,0,2,29,31,14,35923,0,1,61,157,1,0,14,102,0,0,29,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,247,14,0,0,0,49152,0
539,0,57,108,1,8,0,56,0,0,1,29,75,14,443,1,1,199,157,13,0,14,138,1,0,29,0,0,138,0,184,31,8,0,0,8,31,5129,0,56,31,251,14,0,1,0,62095,0
540,0,57,142,1,8,0,56,0,0,1,29,1,14,443,0,1,209,157,1,0,14,251,0,1,29,0,0,138,0,110,31,8,0,0,8,31,50,0,56,31,129,14,0,1,0,55443,0
541,8,57,47,1,8,0,56,0,0,1,29,135,14,443,1,1,34,157,15,0,14,242,1,0,29,0,0,138,0,184,31,8,0,0,8,31,4288,0,56,31,251,14,0,1,0,62093,0
542,4,57,163,0,8,0,56,0,0,1,29,89,14,59007,0,1,33,157,1,0,14,172,1,0,29,0,0,138,0,24,31,8,0,0,8,31,50,0,56,31,74,14,0,0,0,52823,0
543,0,57,94,0,8,0,56,0,0,2,29,31,14,46875,0,1,61,157,1,0,14,102,0,0,29,0,0,138,0,20,31,8,0,0,8,31,170,0,56,31,202,14,0,0,0,49152,0
544,0,57,94,0,8,0,56,0,0,2,29,31,14,59671,0,1,61,157,1,0,14,102,0,0,29,0,0,138,0,28,31,8,0,0,8,31,170,0,56,31,27,14,0,0,0,49152,0
545,0,57,94,0,8,0,56,0,0,2,29,31,14,55192,0,1,61,157,1,0,14,102,0,0,29,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,186,14,0,0,0,49152,0
546,0,57,157,1,8,0,56,0,0,1,29,16,14,443,0,1,231,157,6,0,14,240,0,1,29,0,0,138,0,184,31,8,0,0,8,31,336,0,56,31,79,14,0,1,0,40706,0
547,0,57,142,0,8,0,56,0,0,2,29,35,14,443,0,1,184,157,9,0,14,250,0,0,29,0,0,138,0,177,31,8,0,0,8,31,3200,0,56,31,227,14,0,1,0,62608,0
548,0,57,13,1,8,0,56,0,0,1,29,14,14,443,0,1,42,157,2,0,14,107,0,1,29,0,0,138,0,184,31,8,0,0,8,31,100,0,56,31,79,14,0,1,0,49264,0
549,0,57,162,1,8,0,56,0,0,1,29,234,14,443,1,1,133,157,2,0,14,159,0,0,29,0,0,138,0,186,31,8,0,0,8,31,126,0,56,31,125,14,0,1,0,55434,0
550,0,57,94,0,8,0,56,0,0,2,29,31,14,39864,0,1,61,157,1,0,14,102,0,0,29,0,0,138,0,24,31,8,0,0,8,31,170,0,56,31,182,14,0,0,0,49152,0
551,0,57,13,1,8,0,56,0,0,1,29,16,14,443,0,1,42,157,1,0,14,107,0,0,29,0,0,138,0,27,31,8,0,0,8,31,56,0,56,31,128,14,0,1,0,55765,0
552,0,57,35,1,8,0,56,0,0,1,29,148,14,443,1,1,250,157,16,0,14,246,1,0,29,0,0,138,0,187,31,8,0,0,8,31,7638,0,56,31,230,14,0,1,0,59264,0
553,8,57,46,0,8,0,56,0,0,1,29,47,14,42635,0,1,27,157,1,0,14,161,1,0,29,0,0,138,0,24,31,8,0,0,8,31,50,0,56,31,154,14,0,0,0,6556,0
554,0,57,52,1,8,0,56,0,0,1,29,8,14,443,1,1,231,157,4,0,14,111,0,1,29,0,0,138,0,20,31,8,1,0,8,31,225,0,56,31,53,14,0,1,0,52293,0
