,tr_msecond,te_day,te_minute,te_second,flg_RST,tr_second,sa2,ts_day,te_hour,tr_minute,pr,tr_day,ibyt    ,dtos,ts_msecond,flg_PSH,tr_month,ts_second,te_msecond,flg_ACK,flg_SYN,da3,dp_is_privileged,das,sp_is_privileged,sa3,tr_hour,ts_month,obyt,te_month,sa4,outlier,ts_minute,flg_FIN,sas,stos,opkt,ts_hour,da2,da1,fwd,ipkt ,sp   ,dir,sa1,da4,dp   
412,0,31,56,26,0,1,251,31,14,57,1,31,106,0,0,0,8,26,0,1,0,110,0,0,1,143,14,8,0,8,177,0,56,1,0,0,0,14,138,157,0,2,443,0,142,129,55428
413,0,31,56,27,0,1,250,31,14,57,1,31,1826,0,0,1,8,27,0,1,1,176,0,0,1,184,14,8,0,8,67,0,56,0,0,0,0,14,138,157,0,7,443,0,142,193,41580
414,0,31,56,27,0,1,7,31,14,57,2,31,1322,0,0,0,8,27,0,0,0,24,0,0,0,252,14,8,0,8,138,0,56,0,0,8,0,14,138,157,0,2,9993,0,50,98,47158
415,0,31,56,27,0,1,185,31,14,57,1,31,6864,0,0,1,8,27,0,1,1,110,0,0,1,212,14,8,0,8,106,0,56,0,0,0,0,14,138,157,0,9,443,0,20,26,60814
416,0,31,56,27,0,1,58,31,14,57,1,31,9003,0,0,1,8,27,0,1,1,11,0,0,1,209,14,8,0,8,42,0,56,0,0,0,0,14,138,157,0,21,443,0,216,182,58139
417,0,31,56,27,0,1,74,31,14,57,1,31,5583,0,0,1,8,27,0,1,1,166,0,0,1,98,14,8,0,8,192,0,56,1,0,0,0,14,138,157,0,14,443,0,40,181,49832
418,0,31,56,27,0,1,130,31,14,57,1,31,28494,0,0,1,8,27,0,1,1,11,0,0,1,25,14,8,0,8,5,0,56,0,0,4,0,14,138,157,0,28,443,0,94,182,58141
419,0,31,56,27,0,1,125,31,14,57,1,31,6659,0,0,1,8,27,0,1,1,164,0,0,1,250,14,8,0,8,130,0,56,0,0,4,0,14,138,157,0,13,443,0,17,197,55219
420,0,31,56,27,0,1,66,31,14,57,1,31,793,0,0,1,8,27,0,1,1,20,1,0,0,209,14,8,0,8,197,0,56,1,0,8,0,14,138,157,0,6,64127,0,45,11,80
421,0,31,56,27,0,1,86,31,14,57,1,31,8283,0,0,1,8,27,0,1,1,166,0,0,1,249,14,8,0,8,62,0,56,1,0,0,0,14,138,157,0,12,443,0,20,146,54120
422,0,31,56,27,0,1,66,31,14,57,1,31,1471,0,0,0,8,27,0,0,0,20,1,0,0,209,14,8,0,8,197,0,56,0,0,8,0,14,138,157,0,13,26841,0,45,11,443
423,0,31,56,27,0,1,105,31,14,57,1,31,6240,0,0,1,8,27,0,1,1,184,0,0,1,149,14,8,0,8,27,0,56,1,0,0,0,14,138,157,0,11,443,0,52,211,61105
424,0,31,56,27,0,1,57,31,14,57,1,31,112,0,0,0,8,27,0,1,0,178,0,0,0,146,14,8,0,8,54,0,56,0,0,4,0,14,138,157,0,2,5223,0,17,137,49772
425,0,31,56,27,0,1,91,31,14,57,1,31,4591,0,0,1,8,27,0,1,1,107,0,0,1,140,14,8,0,8,245,0,56,1,0,0,0,14,138,157,0,11,443,0,13,14,57651
426,0,31,56,27,0,1,251,31,14,57,2,31,3200,0,0,0,8,27,0,0,0,24,0,0,1,209,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,9,443,0,142,131,65348
427,0,31,56,27,0,1,125,31,14,57,1,31,2546,0,0,1,8,27,0,1,1,25,0,0,1,8,14,8,0,8,20,0,56,0,0,0,0,14,138,157,0,14,443,0,162,47,65501
428,0,31,56,27,0,1,86,31,14,57,1,31,8283,0,0,1,8,27,0,1,1,166,0,0,1,249,14,8,0,8,62,0,56,1,0,0,0,14,138,157,0,12,443,0,20,146,54121
429,0,31,56,27,0,1,197,31,14,57,1,31,1420,0,0,1,8,27,0,1,1,178,0,0,0,210,14,8,0,8,208,0,56,1,0,0,0,14,138,157,0,17,5222,0,15,137,53249
430,0,31,56,28,0,1,101,31,14,57,1,31,56,0,0,0,8,28,0,1,0,110,0,0,1,65,14,8,0,8,69,0,56,0,0,0,0,14,138,157,0,1,443,0,151,187,40612
431,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,36747,0,94,231,49152
432,0,31,56,28,0,1,186,31,14,57,1,31,6450,0,0,1,8,28,0,1,1,24,0,0,1,228,14,8,0,8,49,0,56,1,0,0,0,14,138,157,0,10,443,0,35,214,33986
433,0,31,56,28,0,1,252,31,14,57,1,31,50,0,0,0,8,28,0,0,1,22,1,0,0,9,14,8,0,8,174,0,56,0,0,8,0,14,138,157,0,1,41179,0,98,57,23
434,0,31,56,28,0,1,101,31,14,57,1,31,56,0,0,0,8,28,0,1,0,164,0,0,1,2,14,8,0,8,114,0,56,0,0,0,0,14,138,157,0,1,443,0,151,3,62759
435,0,31,56,28,0,1,251,31,14,57,2,31,291,0,0,0,8,28,0,0,0,20,0,0,1,195,14,8,0,8,68,0,56,0,0,0,0,14,138,157,0,1,53,0,205,12,50361
436,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,22,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,42158,0,94,76,49152
437,0,31,56,28,0,1,251,31,14,57,2,31,227,0,0,0,8,28,0,0,0,20,0,0,1,197,14,8,0,8,26,0,56,0,0,0,0,14,138,157,0,1,53,0,205,12,50418
438,0,31,56,28,0,1,250,31,14,57,1,31,133,0,0,1,8,28,0,1,0,110,0,0,1,184,14,8,0,8,74,0,56,0,0,0,0,14,138,157,0,2,443,0,142,168,62763
439,0,31,56,28,0,1,64,31,14,57,1,31,50,0,0,0,8,28,0,1,0,179,0,0,1,56,14,8,0,8,69,0,56,0,0,8,0,14,138,157,0,1,443,0,148,110,59217
440,0,31,56,28,0,1,94,31,14,57,1,31,7219,0,0,1,8,28,0,1,1,164,0,0,1,251,14,8,0,8,244,0,56,0,0,0,0,14,138,157,0,12,443,0,13,118,53318
441,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,33234,0,94,212,49152
442,0,31,56,28,0,1,250,31,14,57,2,31,2916,0,0,0,8,28,0,0,0,24,0,0,1,184,14,8,0,8,42,0,56,0,0,0,0,14,138,157,0,9,443,0,142,22,55575
443,0,31,56,28,0,1,140,31,14,57,1,31,92,0,0,1,8,28,0,1,0,167,0,0,1,202,14,8,0,8,63,0,56,0,0,0,0,14,138,157,0,1,443,0,51,189,61235
444,0,31,56,28,0,1,210,31,14,57,1,31,50,0,0,0,8,28,0,0,1,20,0,0,0,31,14,8,0,8,59,0,56,0,0,0,0,14,138,157,0,1,49438,0,205,12,10443
445,0,31,56,28,0,1,67,31,14,57,1,31,251,0,0,1,8,28,0,1,0,111,0,0,1,158,14,8,0,8,56,0,56,1,0,0,0,14,138,157,0,4,443,0,172,101,50226
446,0,31,56,28,0,1,94,31,14,57,1,31,50,0,0,0,8,28,0,0,1,20,0,0,0,138,14,8,0,8,139,0,56,0,0,8,0,14,138,157,0,1,43196,0,167,93,5919
447,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,28,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,45754,0,94,12,49152
448,0,31,56,28,0,1,240,31,14,57,1,31,56,0,0,0,8,28,0,1,0,184,0,0,1,231,14,8,0,8,34,0,56,1,0,0,0,14,138,157,0,1,443,0,157,79,44054
449,0,31,56,28,0,1,125,31,14,57,1,31,935,0,0,1,8,28,0,1,0,20,0,0,1,19,14,8,0,8,9,0,56,0,0,0,0,14,138,157,0,4,443,0,162,37,52586
450,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,36428,0,94,126,49152
451,0,31,56,28,1,1,104,31,14,57,1,31,56,0,0,0,8,28,0,1,0,110,0,0,1,15,14,8,0,8,253,0,56,0,0,0,0,14,138,157,0,1,443,0,51,103,55826
452,0,31,56,28,0,1,34,31,14,57,1,31,140,0,0,1,8,28,0,1,0,12,0,0,1,135,14,8,0,8,249,0,56,0,0,0,0,14,138,157,0,2,443,0,63,183,62415
453,0,31,56,28,0,1,206,31,14,57,1,31,174,0,0,1,8,28,0,1,0,24,0,0,1,135,14,8,0,8,17,0,56,1,0,0,0,14,138,157,0,3,443,0,193,20,51962
454,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,43268,0,94,122,49152
455,0,31,56,28,0,1,189,31,14,57,1,31,50,0,0,0,8,28,0,0,1,20,1,0,0,212,14,8,0,8,141,0,56,0,0,0,0,14,138,157,0,1,45548,0,197,203,427
456,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,22,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,40157,0,94,230,49152
457,0,31,56,28,0,1,241,31,14,57,2,31,56,0,0,0,8,28,0,0,0,28,1,0,0,196,14,8,0,8,182,0,56,0,0,0,0,14,138,157,0,1,44251,0,192,164,22
458,0,31,56,28,0,1,48,31,14,57,1,31,4683,0,0,1,8,28,0,1,1,165,0,0,1,81,14,8,0,8,186,0,56,1,0,0,0,14,138,157,0,15,443,0,185,67,62235
459,0,31,56,28,0,1,138,31,14,57,1,31,56,0,0,0,8,28,0,1,0,50,0,0,1,187,14,8,0,8,189,0,56,0,0,0,0,14,138,157,0,1,443,0,108,146,62172
460,0,31,56,28,0,1,2,31,14,57,1,31,56,0,0,0,8,28,0,1,0,166,0,0,1,53,14,8,0,8,94,0,56,0,0,0,0,14,138,157,0,1,443,0,75,254,64552
461,0,31,56,28,0,1,168,31,14,57,1,31,7207,0,0,1,8,28,0,1,1,24,0,0,1,112,14,8,0,8,66,0,56,0,0,0,0,14,138,157,0,10,443,0,52,39,53769
462,0,31,56,28,0,1,22,31,14,57,2,31,813,0,0,0,8,28,0,0,0,1,0,0,1,137,14,8,0,8,20,0,56,0,0,0,0,14,22,172,0,7,161,0,172,91,48787
463,0,31,56,28,0,1,54,31,14,57,1,31,219,0,0,1,8,28,0,1,0,110,0,0,1,37,14,8,0,8,73,0,56,0,0,0,0,14,138,157,0,1,443,0,20,18,60366
464,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,46740,0,94,37,49152
465,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,28,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,53959,0,94,42,49152
466,0,31,56,28,0,1,232,31,14,57,1,31,9437,0,0,1,8,28,0,1,1,164,0,0,1,34,14,8,0,8,200,0,56,0,0,4,0,14,138,157,0,18,443,0,68,118,53319
467,0,31,56,28,0,1,139,31,14,57,1,31,56,0,0,0,8,28,0,1,0,164,0,0,1,243,14,8,0,8,37,0,56,0,0,0,0,14,138,157,0,1,443,0,108,118,53281
468,0,31,56,28,0,1,35,31,14,57,1,31,50,0,0,0,8,28,0,0,1,20,1,0,0,147,14,8,0,8,22,0,56,0,0,0,0,14,138,157,0,1,22016,0,114,118,23
469,0,31,56,28,0,1,248,31,14,57,1,31,50,0,0,0,8,28,0,0,1,28,0,0,0,133,14,8,0,8,136,0,56,0,0,8,0,14,138,157,0,1,24111,0,167,183,18080
470,0,31,56,28,0,1,177,31,14,57,1,31,56,0,0,0,8,28,0,1,0,164,0,0,0,119,14,8,0,8,188,0,56,0,0,0,0,14,138,157,0,1,5228,0,108,3,62755
471,0,31,56,28,0,1,241,31,14,57,2,31,54,0,0,0,8,28,0,0,0,28,1,0,0,204,14,8,0,8,201,0,56,0,0,0,0,14,138,157,0,1,43533,0,192,3,23
472,0,31,56,28,0,1,95,31,14,57,1,31,50,0,0,0,8,28,0,0,1,20,1,0,0,55,14,8,0,8,207,0,56,0,0,4,0,14,138,157,0,1,32906,0,45,193,80
473,0,31,56,28,0,1,147,31,14,57,1,31,1919,0,0,1,8,28,0,1,1,166,0,0,1,41,14,8,0,8,170,0,56,1,0,0,0,14,138,157,0,21,143,0,34,250,42470
474,0,31,56,28,0,1,58,31,14,57,1,31,56,0,0,0,8,28,0,1,0,166,0,0,1,209,14,8,0,8,37,0,56,0,0,0,0,14,138,157,0,1,443,0,216,52,57071
475,0,31,56,28,0,1,140,31,14,57,1,31,91,0,0,1,8,28,0,1,0,110,0,0,1,246,14,8,0,8,137,0,56,0,0,0,0,14,138,157,0,1,443,0,51,111,57653
476,0,31,56,28,1,1,139,31,14,57,1,31,1366986,0,0,1,8,28,0,1,1,20,0,0,1,243,14,8,0,8,115,0,56,1,0,0,0,14,138,157,0,927,443,0,108,140,52808
477,0,31,56,28,0,1,54,31,14,57,1,31,56,0,0,0,8,28,0,1,0,107,0,0,1,37,14,8,0,8,64,0,56,0,0,0,0,14,138,157,0,1,443,0,20,85,49218
478,0,31,56,28,0,1,125,31,14,57,1,31,899,0,0,1,8,28,0,1,0,110,0,0,1,19,14,8,0,8,130,0,56,0,0,0,0,14,138,157,0,4,443,0,162,244,49935
479,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,33462,0,94,6,49152
480,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,45285,0,94,46,49152
481,0,31,56,28,0,1,18,31,14,57,1,31,9765,0,0,1,8,28,0,1,1,11,0,0,1,22,14,8,0,8,52,0,56,0,0,0,0,14,138,157,0,15,443,0,104,182,58145
482,0,31,56,28,0,1,251,31,14,57,2,31,2957,0,0,0,8,28,0,0,0,165,0,0,1,209,14,8,0,8,34,0,56,0,0,0,0,14,138,157,0,9,443,0,142,221,54658
483,0,31,56,28,0,1,72,31,14,57,1,31,50,0,0,0,8,28,0,0,1,22,0,0,0,48,14,8,0,8,113,0,56,0,0,0,0,14,138,157,0,1,34782,0,46,39,5555
484,0,31,56,28,0,1,71,31,14,57,2,31,68,0,0,0,8,28,0,0,0,24,0,0,0,174,14,8,0,8,229,0,56,0,0,0,0,14,138,157,0,1,5964,0,54,115,50151
485,0,31,56,28,0,1,125,31,14,57,1,31,888,0,0,1,8,28,0,1,0,164,0,0,1,19,14,8,0,8,9,0,56,0,0,0,0,14,138,157,0,3,443,0,162,127,51055
486,0,31,56,28,0,1,142,31,14,57,1,31,50,0,0,0,8,28,0,0,1,22,1,0,0,125,14,8,0,8,231,0,56,0,0,0,0,14,138,157,0,1,65396,0,162,103,685
487,0,31,56,28,0,1,58,31,14,57,1,31,9150,0,0,1,8,28,0,1,1,164,0,0,1,209,14,8,0,8,37,0,56,0,0,0,0,14,138,157,0,17,443,0,216,197,55222
488,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,35575,0,94,252,49152
489,0,31,56,28,0,1,168,31,14,57,1,31,50,0,0,0,8,28,0,1,0,24,0,0,1,112,14,8,0,8,66,0,56,1,0,0,0,14,138,157,0,1,443,0,52,39,53760
490,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,39868,0,94,219,49152
491,0,31,56,28,0,1,61,31,14,57,1,31,50,0,0,0,8,28,0,0,1,22,0,0,0,185,14,8,0,8,149,0,56,0,0,8,0,14,138,157,0,1,59043,0,45,115,5555
492,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,36888,0,94,7,49152
493,0,31,56,28,0,1,241,31,14,57,2,31,56,0,0,0,8,28,0,0,0,22,1,0,0,196,14,8,0,8,182,0,56,0,0,0,0,14,138,157,0,1,37753,0,192,153,22
494,0,31,56,28,0,1,107,31,14,57,1,31,6063,0,0,1,8,28,0,1,1,164,0,0,1,246,14,8,0,8,61,0,56,1,0,0,0,14,138,157,0,13,443,0,13,65,64722
495,0,31,56,28,0,1,132,31,14,57,1,31,50,0,0,0,8,28,0,0,1,184,0,0,0,109,14,8,0,8,112,0,56,0,0,0,0,14,138,157,0,1,59409,0,38,40,1723
496,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,53808,0,94,212,49152
497,0,31,56,28,0,1,13,31,14,57,1,31,9219,0,0,1,8,28,0,1,1,164,0,0,1,54,14,8,0,8,64,0,56,0,0,0,0,14,138,157,0,15,443,0,23,197,55224
498,0,31,56,28,0,1,18,31,14,57,1,31,56,0,0,0,8,28,0,1,0,179,0,0,1,47,14,8,0,8,230,0,56,0,0,0,0,14,138,157,0,1,443,0,104,110,59216
499,0,31,56,28,0,1,129,31,14,57,1,31,56,0,0,0,8,28,0,0,1,22,0,0,0,39,14,8,0,8,176,0,56,0,0,4,0,14,138,157,0,1,42104,0,43,60,8189
500,0,31,56,28,1,1,79,31,14,57,1,31,50,0,0,0,8,28,0,1,0,27,0,0,1,197,14,8,0,8,239,0,56,0,0,0,0,14,138,157,0,1,443,0,204,108,50107
501,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,39171,0,94,249,49152
502,0,31,56,28,0,1,75,31,14,57,1,31,56,0,0,0,8,28,0,1,0,110,0,0,1,60,14,8,0,8,193,0,56,0,0,0,0,14,138,157,0,1,443,0,146,187,42338
503,0,31,56,28,0,1,251,31,14,57,2,31,371,0,0,0,8,28,0,0,0,20,0,0,1,192,14,8,0,8,27,0,56,0,0,0,0,14,138,157,0,1,53,0,205,12,50456
504,0,31,56,28,0,1,138,31,14,57,1,31,140,0,0,1,8,28,0,1,0,166,0,0,1,189,14,8,0,8,30,0,56,0,0,0,0,14,138,157,0,2,443,0,108,81,60735
505,0,31,56,28,0,1,218,31,14,57,1,31,329,0,0,1,8,28,0,1,0,184,0,0,1,159,14,8,0,8,206,0,56,0,0,0,0,14,138,157,0,5,443,0,34,191,65297
506,0,31,56,28,0,1,18,31,14,57,1,31,56,0,0,0,8,28,0,1,0,179,0,0,1,47,14,8,0,8,230,0,56,0,0,0,0,14,138,157,0,1,443,0,104,110,59215
507,0,31,56,28,0,1,58,31,14,57,1,31,56,0,0,0,8,28,0,1,0,90,0,0,1,209,14,8,0,8,37,0,56,0,0,0,0,14,138,157,0,1,443,0,216,58,49338
508,0,31,56,28,0,1,83,31,14,57,1,31,455,0,0,1,8,28,0,1,0,107,0,0,1,65,14,8,0,8,43,0,56,0,0,0,0,14,138,157,0,2,443,0,13,72,59534
509,0,31,56,28,0,1,162,31,14,57,1,31,50,0,0,0,8,28,0,0,1,20,1,0,0,192,14,8,0,8,138,0,56,0,0,8,0,14,138,157,0,1,33111,0,180,144,23
510,0,31,56,28,0,1,241,31,14,57,2,31,56,0,0,0,8,28,0,0,0,22,1,0,0,196,14,8,0,8,182,0,56,0,0,0,0,14,138,157,0,1,55622,0,192,112,22
511,0,31,56,28,0,1,250,31,14,57,1,31,56,0,0,0,8,28,0,1,0,50,0,0,1,184,14,8,0,8,110,0,56,0,0,0,0,14,138,157,0,1,443,0,142,146,62152
512,0,31,56,28,0,1,250,31,14,57,2,31,3199,0,0,0,8,28,0,0,0,166,0,0,1,184,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,9,443,0,142,129,57037
513,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,22,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,41382,0,94,47,49152
514,0,31,56,28,0,1,241,31,14,57,2,31,55,0,0,0,8,28,0,0,0,28,1,0,0,196,14,8,0,8,182,0,56,0,0,0,0,14,138,157,0,1,60418,0,192,81,22
515,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,33793,0,94,139,49152
516,0,31,56,28,0,1,250,31,14,57,1,31,12313,0,0,1,8,28,0,1,1,11,0,0,1,184,14,8,0,8,106,0,56,0,0,0,0,14,138,157,0,15,443,0,142,182,58144
517,0,31,56,28,0,1,240,31,14,57,2,31,4578,0,0,0,8,28,0,0,0,186,0,0,1,203,14,8,0,8,14,0,56,0,0,0,0,14,138,157,0,15,443,0,157,253,56694
518,0,31,56,28,0,1,102,31,14,57,2,31,170,0,0,0,8,28,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,57415,0,94,24,49152
519,0,31,56,28,0,1,250,31,14,57,1,31,20392,0,0,1,8,28,0,1,1,23,0,0,1,180,14,8,0,8,142,0,56,0,0,0,0,14,138,157,0,24,443,0,142,29,56833
520,0,31,56,28,0,1,104,31,14,57,1,31,50,0,0,0,8,28,0,0,1,24,0,0,0,138,14,8,0,8,223,0,56,0,0,0,0,14,138,157,0,1,7148,0,172,244,8796
521,0,31,56,29,0,1,102,31,14,57,2,31,170,0,0,0,8,29,0,0,0,22,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,49594,0,94,101,49152
522,0,31,56,29,0,1,186,31,14,57,1,31,56,0,0,0,8,29,0,1,0,10,0,0,1,194,14,8,0,8,101,0,56,0,0,0,0,14,138,157,0,1,443,0,35,152,50292
523,0,31,56,29,0,1,250,31,14,57,1,31,56,0,0,0,8,29,0,1,0,179,0,0,1,180,14,8,0,8,136,0,56,0,0,0,0,14,138,157,0,1,443,0,142,110,59219
524,0,31,56,29,0,1,249,31,14,57,2,31,628,0,0,0,8,29,0,0,0,20,0,0,1,112,14,8,0,8,1,0,56,0,0,0,0,14,138,157,0,1,53,0,199,12,51674
525,0,31,56,29,0,1,184,31,14,57,1,31,50,0,0,0,8,29,0,1,0,110,0,0,1,221,14,8,0,8,240,0,56,1,0,4,0,14,138,157,0,1,80,0,93,249,56603
526,0,31,56,29,0,1,250,31,14,57,1,31,56,0,0,0,8,29,0,1,0,110,0,0,1,184,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,1,443,0,142,103,55829
527,0,31,56,29,0,1,102,31,14,57,2,31,170,0,0,0,8,29,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,42612,0,94,55,49152
528,0,31,56,29,0,1,102,31,14,57,2,31,170,0,0,0,8,29,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,33638,0,94,57,49152
529,0,31,56,29,0,1,1,31,14,57,1,31,7593,0,0,1,8,29,0,1,1,24,0,0,1,76,14,8,0,8,61,0,56,0,0,0,0,14,138,157,0,11,443,0,23,39,53771
530,0,31,56,29,0,1,94,31,14,57,1,31,50,0,0,0,8,29,0,0,1,24,0,0,0,138,14,8,0,8,146,0,56,0,0,8,0,14,138,157,0,1,65534,0,167,155,12223
531,0,31,56,29,0,1,17,31,14,57,1,31,56,0,0,0,8,29,0,1,0,176,0,0,1,28,14,8,0,8,92,0,56,0,0,0,0,14,138,157,0,1,443,0,104,181,51147
532,0,31,56,29,0,1,75,31,14,57,1,31,168,0,0,1,8,29,0,1,0,110,0,0,1,60,14,8,0,8,95,0,56,1,0,0,0,14,138,157,0,3,443,0,146,129,55276
533,0,31,56,29,0,1,227,31,14,57,1,31,50,0,0,0,8,29,0,0,1,20,1,0,0,25,14,8,0,8,65,0,56,0,0,0,0,14,138,157,0,1,65251,0,20,222,80
534,0,31,56,29,0,1,53,31,14,57,2,31,82,0,0,0,8,29,0,0,0,20,1,0,0,186,14,8,0,8,90,0,56,0,0,8,0,14,138,157,0,1,35119,0,58,12,53
535,0,31,56,29,0,1,107,31,14,57,1,31,50,0,0,0,8,29,0,1,0,110,0,0,1,254,14,8,0,8,252,0,56,1,0,0,0,14,138,157,0,1,443,0,34,129,55320
536,0,31,56,29,0,1,250,31,14,57,1,31,56,0,0,0,8,29,0,1,0,179,0,0,1,180,14,8,0,8,138,0,56,0,0,0,0,14,138,157,0,1,443,0,142,110,59223
537,0,31,56,29,0,1,250,31,14,57,1,31,56,0,0,0,8,29,0,1,0,179,0,0,1,184,14,8,0,8,110,0,56,0,0,0,0,14,138,157,0,1,443,0,142,110,59221
538,0,31,56,29,0,1,102,31,14,57,2,31,170,0,0,0,8,29,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,35923,0,94,247,49152
539,0,31,56,29,0,1,138,31,14,57,1,31,5129,0,0,1,8,29,0,1,1,184,0,0,1,199,14,8,0,8,75,0,56,0,0,0,0,14,138,157,0,13,443,0,108,251,62095
540,0,31,56,29,0,1,251,31,14,57,1,31,50,0,0,0,8,29,0,1,0,110,0,0,1,209,14,8,0,8,1,0,56,1,0,0,0,14,138,157,0,1,443,0,142,129,55443
541,0,31,56,29,0,1,242,31,14,57,1,31,4288,0,0,1,8,29,0,1,1,184,0,0,1,34,14,8,0,8,135,0,56,0,0,8,0,14,138,157,0,15,443,0,47,251,62093
542,0,31,56,29,0,1,172,31,14,57,1,31,50,0,0,0,8,29,0,0,1,24,0,0,0,33,14,8,0,8,89,1,56,0,0,4,0,14,138,157,0,1,59007,0,163,74,52823
543,0,31,56,29,0,1,102,31,14,57,2,31,170,0,0,0,8,29,0,0,0,20,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,46875,0,94,202,49152
544,0,31,56,29,0,1,102,31,14,57,2,31,170,0,0,0,8,29,0,0,0,28,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,59671,0,94,27,49152
545,0,31,56,29,0,1,102,31,14,57,2,31,170,0,0,0,8,29,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,55192,0,94,186,49152
546,0,31,56,29,0,1,240,31,14,57,1,31,336,0,0,0,8,29,0,1,0,184,0,0,1,231,14,8,0,8,16,0,56,1,0,0,0,14,138,157,0,6,443,0,157,79,40706
547,0,31,56,29,0,1,250,31,14,57,2,31,3200,0,0,0,8,29,0,0,0,177,0,0,1,184,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,9,443,0,142,227,62608
548,0,31,56,29,0,1,107,31,14,57,1,31,100,0,0,0,8,29,0,1,0,184,0,0,1,42,14,8,0,8,14,0,56,1,0,0,0,14,138,157,0,2,443,0,13,79,49264
549,0,31,56,29,0,1,159,31,14,57,1,31,126,0,0,1,8,29,0,1,0,186,0,0,1,133,14,8,0,8,234,0,56,0,0,0,0,14,138,157,0,2,443,0,162,125,55434
550,0,31,56,29,0,1,102,31,14,57,2,31,170,0,0,0,8,29,0,0,0,24,0,0,0,61,14,8,0,8,31,1,56,0,0,0,0,14,138,157,0,1,39864,0,94,182,49152
551,0,31,56,29,0,1,107,31,14,57,1,31,56,0,0,0,8,29,0,1,0,27,0,0,1,42,14,8,0,8,16,0,56,0,0,0,0,14,138,157,0,1,443,0,13,128,55765
552,0,31,56,29,0,1,246,31,14,57,1,31,7638,0,0,1,8,29,0,1,1,187,0,0,1,250,14,8,0,8,148,0,56,0,0,0,0,14,138,157,0,16,443,0,35,230,59264
